0,58436
1,58317
2,58198
3,58079
4,57960
5,57961
6,57842
7,57723
8,57842
9,57723
10,57842
11,57723
12,57842
13,57723
14,57842
15,57723
16,57842
17,57723
18,57842
19,57723
20,57842
21,57723
22,57842
23,57723
24,57842
25,57723
26,57842
27,57723
28,57842
29,57723
30,57842
31,57723
32,57842
33,57960
34,58079
35,58198
36,58317
37,58436
38,58435
39,58554
40,58553
41,58552
42,58551
43,58550
44,58669
45,58788
46,58669
47,58668
48,58549
49,58548
50,58547
51,58546
52,58545
53,58544
54,58425
55,58306
56,58305
57,58304
