0,89312
1,89311
2,89312
3,89311
4,89430
5,89429
6,89548
7,89667
8,89666
9,89785
10,89784
11,89904
12,89903
13,90022
14,90023
15,89904
16,89905
17,89906
18,89907
19,89908
20,89909
21,89910
22,89911
23,90029
24,90030
25,90029
26,90148
27,90267
28,90268
29,90149
30,90150
31,90269
32,90270
33,90389
34,90390
35,90391
36,90390
37,90391
38,90509
39,90508
40,90507
41,90506
42,90505
43,90504
44,90505
45,90386
46,90267
47,90148
48,90029
49,89910
50,89911
51,89910
52,89909
53,89908
54,90027
55,90026
56,89907
57,89906
58,90025
59,89906
60,90025
61,90024
62,89904
63,90023
64,90022
65,89903
66,89904
67,89903
68,89784
69,89785
70,89666
71,89667
72,89548
73,89429
74,89430
75,89311
76,89312
77,89311
78,89312
