0,86309
1,86308
2,86189
3,86188
4,86069
5,85950
6,85831
7,85830
8,85711
9,85592
10,85473
11,85354
12,85235
13,85234
14,85115
15,85114
16,85113
17,84994
18,84875
19,84874
20,84755
21,84636
22,84635
23,84516
24,84397
25,84278
26,84159
27,84160
28,84041
29,84042
30,83923
31,83924
32,83805
33,83804
34,83685
35,83684
36,83565
37,83566
38,83447
39,83328
40,83327
41,83208
42,83089
43,83088
44,82969
45,82850
46,82851
47,82732
48,82613
49,82614
50,82495
51,82377
52,82258
53,82139
54,82140
55,82021
56,81902
57,81783
58,81782
59,81663
60,81664
61,81545
62,81544
63,81425
64,81306
65,81187
66,81188
67,81069
68,81070
69,80951
70,80832
71,80713
72,80714
73,80595
74,80476
75,80477
76,80358
77,80359
78,80240
79,80241
80,80122
81,80123
82,80124
83,80005
84,79886
85,79767
86,79648
87,79529
88,79410
89,79291
90,79292
91,79291
92,79172
93,79053
94,78934
95,78935
96,78816
97,78697
98,78698
99,78579
100,78580
101,78461
102,78342
103,78223
104,78222
105,78103
106,78102
107,77983
108,77982
109,77863
110,77864
111,77865
112,77746
113,77747
114,77748
115,77629
116,77748
117,77747
118,77748
119,77629
120,77748
121,77629
122,77510
123,77391
124,77272
125,77271
126,77390
127,77271
128,77270
129,77269
