0,90271
1,90270
2,90151
3,90150
4,90149
5,90148
6,90149
7,90148
8,90149
9,90148
10,90149
11,90148
12,90149
13,90148
14,90149
15,90148
16,90267
17,90268
18,90149
19,90268
20,90267
21,90266
22,90265
23,90264
24,90263
25,90262
26,90261
27,90260
28,90379
29,90498
30,90617
31,90736
32,90855
33,90974
34,91093
35,91094
36,91093
37,91092
38,91091
39,91210
40,91329
41,91448
42,91449
43,91448
44,91329
45,91330
46,91331
47,91332
48,91333
49,91334
50,91335
51,91336
52,91217
53,91218
54,91099
55,91100
56,90981
57,90862
58,90743
59,90624
60,90625
61,90624
62,90505
63,90386
64,90267
65,90268
66,90149
67,90268
68,90149
69,90150
70,90269
71,90270
72,90271
