0,90151
1,90270
2,90148
3,90267
4,90386
5,90505
6,90624
7,90625
8,90624
9,90743
10,90862
11,90981
12,91100
13,91099
14,91218
15,91217
16,91336
17,91335
18,91454
19,91453
20,91454
21,91573
22,91692
23,91693
24,91812
25,91813
26,91932
27,92051
28,92052
29,92171
30,92290
31,92409
32,92410
33,92529
34,92648
35,92647
36,92766
37,92885
38,93004
39,93123
40,93242
41,93361
42,93360
43,93359
44,93358
45,93357
46,93358
47,93359
48,93240
49,93241
50,93122
51,93123
52,93004
53,92885
54,93357
55,93358
56,93359
57,93240
58,93241
59,93122
60,93123
61,93004
62,92885
63,92766
64,92647
65,92648
66,92529
67,92410
68,92409
69,92290
70,92171
71,92170
72,92171
73,92052
74,91933
75,91932
76,91813
77,91693
78,91812
