0,90141
1,90142
2,90141
3,90142
4,90141
5,90142
6,90141
7,90142
8,90141
9,90142
10,90141
11,90142
12,90141
13,90142
14,90141
15,90142
16,90141
17,90142
18,90141
19,90142
20,90141
21,90140
22,90021
23,90022
24,89903
25,89784
26,89665
27,89546
28,89427
29,89308
30,89189
31,89308
32,89309
33,89190
34,89191
35,89190
36,89071
37,89072
38,89071
39,89072
40,6286
41,6285
42,6284
43,6285
44,6404
45,6405
46,6406
47,6407
48,6288
49,6289
50,6290
51,6291
52,6172
53,6171
54,6290
55,6289
56,6288
57,6407
58,6406
59,6405
60,6404
61,6403
62,6402
63,6401
64,6400
65,6519
66,6638
67,6757
68,6876
69,6995
70,7114
71,7233
72,7352
73,7471
74,7590
75,7709
76,7828
77,7947
78,7946
79,8065
80,8184
81,8303
82,8422
83,8541
84,8540
85,8659
86,8778
87,8897
88,9016
89,9135
90,9254
91,9255
92,9254
93,9255
94,9374
95,9493
96,9612
97,9731
98,9730
99,9849
100,9968
101,10087
102,10088
103,10087
104,10206
105,10325
106,10444
107,10563
108,10564
109,10683
110,10802
111,10803
112,10922
113,11041
114,11160
115,11279
116,11278
117,11397
118,11516
119,11635
120,11636
121,11755
122,11874
123,11875
124,11994
125,11995
126,12114
127,12115
128,12116
129,12235
130,12354
131,12473
132,12474
133,12593
134,12594
135,12713
136,12833
137,12834
138,12715
139,12834
140,12835
141,12836
142,12955
143,12956
144,13075
145,13076
146,13195
147,13314
148,13315
149,13316
150,13435
151,13436
152,13437
153,13556
154,13557
155,13676
156,13677
157,13796
158,13795
159,13914
160,14033
161,14152
162,14271
