0,91929
1,91930
2,91931
3,91932
4,91813
5,91812
6,91693
7,91692
8,91573
9,91452
10,91453
11,91334
12,91453
13,91334
14,91453
15,91334
16,91453
17,91334
18,91453
19,91334
20,91453
21,91334
22,91453
23,91334
24,91453
25,91334
26,91453
27,91334
28,91453
29,91334
30,91453
31,91334
32,91453
33,91334
34,91333
35,91334
36,91453
37,91334
38,91333
39,91452
40,91454
41,91573
42,91692
43,91693
44,91812
45,91813
46,91932
47,91931
48,91930
49,91929
50,92048
51,91929
52,92048
53,91929
54,92048
55,91929
56,92048
57,91929
58,92048
59,91929
60,92048
61,91929
62,92048
63,91929
64,92048
65,91929
66,92048
67,91929
68,92048
69,91929
70,92048
71,91929
72,92048
73,91929
74,92048
75,91929
76,92048
77,91929
78,92048
79,91929
80,92048
81,91929
82,92048
83,91929
84,92048
85,91929
86,92048
87,91929
88,92048
89,91929
90,92048
91,91929
92,92048
93,91929
94,92048
95,91929
96,92048
97,91929
98,92048
99,91929
100,92048
101,91929
102,92048
103,91929
104,92048
105,91929
106,92048
107,91929
108,92048
109,91929
110,92048
111,91929
112,92048
113,91929
114,92048
115,91929
116,92048
117,91929
118,92048
119,91929
120,92048
121,91929
122,92048
123,91929
124,92048
125,91929
126,92048
127,91929
128,92048
129,91929
130,92048
131,91929
132,92048
133,91929
134,92048
135,91929
136,92048
137,91929
138,92048
139,91929
140,92048
141,91929
142,92048
143,91929
144,92048
145,91929
146,92048
147,91929
148,92048
149,91929
150,92048
151,91929
152,92048
153,91929
154,92048
155,91929
156,92048
157,91929
158,92048
159,91929
160,92048
161,91929
162,92048
163,91929
164,92048
165,91929
166,92048
167,91929
168,92048
169,91929
170,92048
171,91929
172,92048
