0,90270
1,90151
2,90150
3,90149
4,90148
5,90029
6,89910
7,89911
8,89792
9,89791
10,89910
11,89791
12,89910
13,89791
14,89792
15,89911
16,89910
17,90029
18,89910
19,89911
20,89912
21,89913
22,89914
23,89913
24,89914
25,89913
26,89912
27,89911
28,90029
29,90030
30,90029
31,90148
32,90149
33,90150
34,90151
35,90270
36,90151
37,90150
38,90149
39,90148
40,90147
41,90148
42,90147
43,90148
44,90147
45,90148
46,90147
47,90148
48,90147
49,90148
50,90147
51,90148
52,90147
53,90148
54,90147
55,90148
56,90147
57,90148
58,90147
59,90148
60,90147
61,90148
62,90147
63,90148
64,90147
65,90148
66,90147
67,90148
68,90147
69,90148
70,90147
71,90148
72,90147
73,90148
74,90147
75,90148
76,90147
77,90148
78,90147
79,90148
80,90147
81,90148
82,90147
83,90148
84,90147
85,90148
86,90147
87,90148
88,90147
89,90148
90,90147
91,90148
92,90147
93,90148
94,90147
95,90148
96,90147
97,90148
98,90147
99,90148
100,90147
101,90148
102,90147
103,90148
104,90147
105,90148
106,90147
107,90148
108,90147
109,90148
110,90147
111,90148
112,90147
113,90148
114,90147
115,90148
116,90147
117,90148
118,90147
119,90148
120,90147
121,90148
122,90147
123,90148
124,90147
125,90148
126,90147
127,90148
128,90147
129,90148
130,90147
131,90148
132,90147
133,90148
134,90147
135,90148
136,90147
137,90148
138,90147
139,90148
140,90149
141,90150
142,90151
