0,90505
1,90506
2,90507
3,90626
4,90627
5,90626
6,90627
7,90626
8,90627
9,90626
10,90507
11,90506
12,90505
13,90386
14,90267
15,90148
16,90029
17,89910
18,89911
19,89910
20,89909
21,89908
22,90027
23,90026
24,89907
25,89906
26,90025
27,90024
28,90023
29,89904
30,89905
31,89906
32,89907
33,90026
34,90027
35,89908
36,89909
37,89910
38,89911
39,90029
40,90030
41,90029
42,90148
43,90267
44,90386
45,90505
46,90624
47,90625
48,90624
49,90743
50,90862
51,90981
52,91100
53,91099
54,91218
55,91217
56,91336
57,91335
58,91453
