0,90029
1,89910
2,89909
3,89908
4,90027
5,90026
6,89907
7,89906
8,90025
9,90024
10,90023
11,90022
12,90141
13,90140
14,90141
15,90260
16,90261
17,90262
18,90263
19,90264
20,90265
21,90266
22,90267
23,90386
24,90505
25,90624
26,90625
27,90624
28,90743
29,90742
30,90741
31,90742
32,90743
33,90624
34,90625
35,90624
36,90505
37,90386
38,90267
39,90266
40,90265
41,90264
42,90263
43,90262
44,90261
45,90260
46,90141
47,90022
48,90141
49,90140
50,90141
51,90260
52,90261
53,90262
54,90263
55,90264
56,90265
57,90266
58,90267
