0,91085
1,91084
2,91203
3,91202
4,91201
5,91200
6,91319
7,91318
8,91437
9,91556
10,91555
11,91436
12,91435
13,91316
14,91315
15,91316
16,91315
17,91316
18,91435
19,91316
20,91435
21,91316
22,91315
23,91316
24,91315
25,91196
26,91077
27,90958
28,90957
29,90838
30,90719
31,90718
32,90599
33,90480
34,90361
35,90480
36,90599
37,90718
38,90719
39,90838
40,90957
41,90958
42,90957
43,90958
44,91077
45,91196
46,91315
47,91316
48,91435
49,91436
50,91555
51,91556
52,91555
53,91436
54,91435
55,91316
56,91435
57,91316
58,91435
59,91436
60,91555
61,91556
62,91437
63,91318
64,91319
65,91200
66,91201
67,91202
68,91203
69,91204
70,91205
