0,90498
1,90378
2,90259
3,90378
4,90377
5,90376
6,90375
7,90256
8,90257
9,90258
10,90139
11,90140
12,90141
13,90260
14,90379
15,90498
16,90499
17,90500
18,90499
19,90498
20,90379
21,90260
22,90141
23,90140
24,90259
25,90378
26,90377
27,90376
28,90375
29,90376
30,90377
31,90258
32,90257
33,90256
34,90375
35,90376
36,90377
37,90376
38,90495
39,90375
40,90495
41,90375
42,90495
43,90375
44,90495
45,90375
46,90495
47,90375
48,90495
49,90375
50,90495
51,90375
52,90495
53,90375
54,90495
55,90375
56,90495
57,90375
58,90495
59,90375
60,90495
61,90375
62,90495
63,90375
64,90495
65,90375
66,90495
67,90375
68,90495
69,90375
70,90495
71,90375
72,90495
73,90375
74,90495
75,90375
76,90495
77,90375
78,90495
79,90375
80,90495
81,90375
82,90495
83,90375
84,90495
85,90375
86,90495
87,90375
88,90495
89,90375
90,90495
91,90375
92,90495
93,90375
94,90495
95,90375
96,90495
97,90375
98,90495
99,90375
100,90495
101,90375
102,90495
103,90375
104,90495
105,90375
106,90495
107,90375
108,90495
109,90375
110,90495
111,90375
112,90495
113,90375
114,90495
115,90375
116,90495
117,90375
118,90495
119,90375
120,90495
121,90375
122,90495
123,90375
124,90495
125,90375
126,90495
127,90375
128,90495
129,90375
130,90495
131,90375
132,90495
133,90375
134,90495
135,90375
136,90495
137,90375
138,90495
139,90375
140,90495
141,90375
142,90495
143,90375
144,90495
145,90375
146,90495
147,90375
148,90495
149,90375
150,90495
151,90375
152,90495
153,90375
154,90495
155,90375
156,90495
157,90375
158,90495
159,90375
160,90495
161,90375
162,90495
163,90375
164,90495
165,90375
166,90495
167,90375
168,90495
169,90375
170,90495
171,90375
172,90495
173,90375
174,90495
175,90375
176,90495
177,90375
178,90495
179,90375
180,90495
181,90375
182,90495
183,90375
184,90495
185,90375
186,90495
187,90375
188,90495
189,90375
190,90495
191,90375
192,90495
193,90375
194,90495
195,90375
196,90495
197,90375
198,90495
199,90375
200,90495
201,90375
202,90495
203,90375
204,90495
205,90375
206,90495
207,90375
208,90495
209,90375
210,90495
211,90375
212,90495
213,90375
214,90495
215,90375
216,90495
217,90375
218,90495
219,90375
220,90495
221,90375
222,90495
223,90375
224,90495
225,90375
226,90495
227,90375
228,90495
229,90375
230,90495
231,90375
232,90495
233,90375
234,90495
235,90375
236,90495
237,90375
238,90495
239,90375
240,90495
241,90375
242,90495
243,90375
244,90495
245,90375
246,90495
247,90375
248,90495
249,90375
250,90495
251,90375
252,90495
253,90375
254,90495
