0,65603
1,65602
2,65483
3,65364
4,65483
5,65364
6,65363
7,65482
8,65483
9,65482
10,65483
11,65482
12,65481
13,65480
14,65599
15,65480
16,65481
17,65482
18,65483
19,65482
20,65483
21,65482
22,65483
23,65482
24,65483
25,65482
26,65483
27,65482
28,65601
29,65602
30,65603
31,65722
32,65603
33,65604
34,65485
35,65484
36,65603
37,65602
38,65483
39,65364
40,65363
41,65244
42,65243
43,65124
44,65005
45,65004
46,64885
47,64765
48,64646
49,64527
50,64408
51,64289
52,64170
53,64169
54,64050
55,64049
56,63930
57,63811
58,63692
59,63691
60,63690
61,63571
62,63570
63,63569
64,63568
65,63449
66,63448
67,63329
68,63330
69,63329
70,63328
71,63209
72,63328
73,63327
74,63326
75,63206
76,63087
77,63086
78,63085
79,62966
80,62847
81,62846
82,62727
83,62608
84,62607
85,62488
86,62487
87,62368
88,62367
89,62368
90,62367
91,62368
92,62367
93,62368
94,62487
95,62488
96,62369
97,62488
98,62369
99,62488
100,62369
101,62488
102,62487
103,62486
104,62605
105,62724
106,62725
107,62844
108,62963
109,62964
110,63083
111,63202
112,63203
113,63322
114,63323
115,63324
116,63325
117,63444
118,63445
119,63564
120,63565
121,63566
122,63567
123,63568
124,63687
125,63688
126,63689
127,63688
128,63689
129,63690
130,63809
131,63810
132,63811
133,63930
134,64049
135,64050
136,64169
137,64170
138,64289
139,64408
140,64527
141,64646
142,64765
143,64766
144,64885
145,65004
146,65005
147,65124
148,65243
149,65244
150,65363
151,65364
152,65483
153,65484
154,65603
155,65602
156,65483
157,65602
158,65603
159,65722
160,65603
