0,91930
1,91931
2,91932
3,91813
4,91812
5,91693
6,91692
7,91573
8,91454
9,91455
10,91574
11,91455
12,91454
13,91573
14,91454
15,91573
16,91454
17,91573
18,91454
19,91453
20,91334
21,91333
22,91213
23,91094
24,91093
25,90974
26,90855
27,90736
28,90617
29,90498
30,90379
31,90260
32,90141
33,90022
34,89903
35,89904
36,89903
37,89784
38,89785
39,89666
40,89667
41,89548
42,89429
43,89430
44,89311
45,89192
46,89191
47,89190
48,89071
49,89072
50,89071
51,89072
52,89071
53,89072
54,89071
55,89072
56,89071
57,89072
58,89071
59,89072
60,89071
61,29114
62,29115
63,37104
64,36985
65,36986
66,36987
67,36868
68,36869
69,36750
70,36751
71,36632
72,36513
73,36394
74,36275
75,36276
76,36277
77,36158
78,36039
79,35921
80,35922
81,35803
82,35804
83,35685
84,35566
85,35565
86,35566
87,35565
88,35566
89,35565
90,35566
91,35565
92,35566
93,35565
94,35566
95,35565
96,35566
97,35565
98,35566
99,35565
100,35566
101,35565
102,35566
103,35565
104,35566
105,35565
106,35566
107,35565
108,35685
109,35565
110,35685
111,35565
112,35685
113,35565
114,35685
115,35565
116,35685
117,35565
118,35685
119,35565
120,35685
121,35565
122,35685
123,35565
124,35685
125,35565
126,35685
127,35565
128,35685
129,35565
130,35685
131,35565
132,35685
133,35565
134,35685
135,35565
136,35685
137,35565
138,35685
139,35565
140,35685
141,35565
142,35685
143,35565
144,35685
145,35565
146,35685
147,35565
148,35685
149,35565
150,35685
151,35565
152,35685
153,35565
154,35685
155,35565
156,35685
157,35565
158,35685
159,35565
160,35685
161,35565
162,35685
163,35565
164,35685
165,35565
166,35685
167,35565
168,35685
169,35565
170,35685
171,35565
172,35685
173,35565
174,35685
175,35565
176,35685
177,35565
178,35685
179,35565
180,35685
181,35565
182,35685
183,35565
184,35685
185,35565
186,35804
187,35565
188,35803
189,35565
190,35803
191,35565
192,35803
193,35565
194,35803
195,35565
196,35803
197,35565
198,35803
199,35565
200,35803
201,35565
202,35803
203,35565
204,35803
205,35565
206,35803
207,35565
208,35803
209,35565
210,35803
211,35565
212,35803
213,35565
214,35803
215,35565
216,35803
217,35565
218,35803
219,35565
220,35803
221,35565
222,35922
223,35565
224,35921
225,35565
226,35921
227,35565
228,35921
229,35565
230,35921
231,35565
232,35921
233,35565
234,35921
235,35565
236,35921
237,35565
238,35921
239,35565
240,35921
241,35565
242,35921
243,35565
244,35921
245,35565
246,35921
247,35565
248,35921
249,35565
250,35921
251,35565
252,35921
253,35565
254,35921
255,35565
256,35921
257,35565
258,36039
259,35565
260,36039
261,35565
262,36039
263,35565
264,36039
265,35565
266,36039
267,35565
268,36039
269,35565
270,36039
271,35565
272,36039
273,35565
274,36039
275,35565
276,36039
277,35565
278,36039
279,35565
280,36039
281,35565
282,36039
283,35565
284,36039
285,35565
286,36039
287,35565
288,36158
289,35565
290,36158
291,35565
292,36158
293,35565
294,36158
295,35565
296,36158
297,35565
298,36158
299,35565
300,36158
301,35565
302,36158
303,35565
304,36158
305,35565
306,36158
307,35565
308,36158
309,35565
310,36158
311,35565
312,36158
313,35565
314,36158
315,35565
316,36158
317,35565
318,36158
319,35565
320,36158
321,35565
322,36277
323,35565
324,36277
325,35565
326,36277
327,35565
328,36277
329,35565
330,36277
331,35565
332,36277
333,35565
334,36277
335,35565
336,36277
337,35565
338,36277
339,35565
340,36277
341,35565
342,36277
343,35565
344,36277
345,35565
346,36277
347,35565
348,36277
349,35565
