0,91929
1,92048
2,91929
3,91930
4,91931
5,91932
6,91813
7,91812
8,91693
9,91692
10,91573
11,91453
12,91334
13,91453
14,91452
15,91453
16,91452
17,91453
18,91452
19,91453
20,91452
21,91453
22,91452
23,91333
24,91452
25,91333
26,91452
27,91453
28,91452
29,91453
30,91452
31,91453
32,91452
33,91453
34,91452
35,91453
36,91452
37,91453
38,91334
39,91453
40,91334
41,91453
42,91334
43,91453
44,91334
45,91453
46,91334
47,91453
48,91334
49,91453
50,91334
51,91453
52,91334
53,91453
54,91334
55,91453
56,91334
57,91453
58,91334
59,91453
60,91334
61,91453
62,91334
63,91453
64,91334
65,91453
66,91334
67,91453
68,91334
69,91453
70,91334
71,91453
72,91452
