0,91322
1,91321
2,91202
3,91201
4,91200
5,91319
6,91318
7,91437
8,91556
9,91555
10,91436
11,91435
12,91316
13,91315
14,91316
15,91315
16,91316
17,91435
18,91316
19,91435
20,91316
21,91435
22,91316
23,91435
24,91316
25,91435
26,91316
27,91435
28,91316
29,91435
30,91316
31,91435
32,91316
33,91435
34,91316
35,91435
36,91316
37,91435
38,91316
39,91435
40,91316
41,91435
42,91316
43,91435
44,91316
45,91315
46,91316
47,91315
48,91196
49,91077
50,90958
51,90957
52,90838
53,90719
54,90718
55,90599
56,90480
57,90361
58,90480
59,90599
60,90718
61,90719
62,90838
63,90957
64,90958
65,90957
66,90958
67,91077
68,91196
69,91315
70,91316
71,91435
72,91436
73,91555
74,91556
75,91555
76,91436
77,91435
78,91316
79,91435
80,91316
81,91435
82,91436
83,91555
84,91556
85,91437
86,91318
87,91319
88,91200
89,91201
90,91202
91,91203
92,91204
93,91205
94,91206
95,91207
