0,90505
1,90386
2,90267
3,90268
4,90149
5,90150
6,90269
7,90270
8,90269
9,90388
10,90387
11,90506
12,90505
13,81634
14,81636
15,81637
16,81638
17,81519
18,81520
19,81521
20,81522
21,81523
22,81524
23,81525
24,81406
25,81407
26,81410
27,81293
28,81294
29,81295
30,81296
31,81297
32,81298
33,81179
34,81180
35,81181
36,81182
37,81183
38,81184
39,81065
40,81066
41,81067
42,81068
43,81069
44,81070
45,80951
46,80952
47,80953
48,80954
49,80837
50,80839
51,80722
52,80723
53,80724
54,80607
55,80493
56,90504
57,90385
58,90266
59,90265
60,90264
61,90263
62,90262
63,90261
64,90260
65,90379
66,90498
67,90617
68,90736
69,90735
70,90616
71,90617
72,90736
73,90617
