0,90141
1,90022
2,90141
3,90260
4,90379
5,90498
6,90617
7,90736
8,90855
9,90974
10,91093
11,91094
12,91213
13,91333
14,91334
15,91453
16,91454
17,91453
18,91335
19,91336
20,91217
21,91218
22,91099
23,91100
24,90981
25,90862
26,90743
27,90624
28,90625
29,90624
30,90505
31,90386
32,90267
33,90148
34,90147
35,90148
36,90147
37,90148
38,90147
39,90148
40,90147
41,90148
42,90147
43,90148
44,90267
45,90386
46,90505
47,90624
48,90625
49,90624
50,90743
51,90862
52,90981
53,91100
54,91099
55,91218
56,91217
57,91336
58,91335
59,91454
60,91453
