0,88955
1,88954
2,89073
3,89192
4,89311
5,89430
6,89429
7,89548
8,89667
9,89666
10,89785
11,89784
12,89904
13,89903
14,90022
15,90141
16,90260
17,90261
18,90380
19,90381
20,90380
21,90261
22,90260
23,90141
24,90022
25,89903
26,89904
27,89903
28,89784
29,89785
30,89666
31,89667
32,89548
33,89429
34,89430
35,89311
36,89192
37,89073
38,88954
39,88955
40,88954
41,89073
42,89192
43,89311
44,89430
45,89429
46,89548
47,89667
48,89666
49,89785
50,89784
51,89904
52,89903
53,90022
54,90141
55,90260
56,90261
57,90380
58,90381
