0,90270
1,90268
2,90149
3,90268
4,90267
5,90266
6,90267
7,90386
8,90505
9,90624
10,90625
11,90624
12,90743
13,90862
14,90981
15,91100
16,91099
17,91218
18,91217
19,91336
20,91335
21,91454
22,91453
23,91454
24,91573
25,91692
26,91693
27,91812
28,91811
29,91812
30,91693
31,91692
32,91573
33,91454
34,91453
35,91335
36,91336
37,91217
38,91218
39,91099
40,91100
41,90981
42,90862
43,90743
44,90624
45,90625
46,90624
47,90505
48,90386
49,90267
50,90268
51,90149
52,90268
53,90149
54,90268
55,90267
56,90266
57,90265
58,90264
59,90263
60,90262
61,90261
62,90260
63,90379
64,90378
65,90259
66,90378
67,90498
68,90379
69,90260
70,90261
71,90262
72,90263
73,90264
74,90265
75,90266
76,90267
77,90268
78,90149
