0,89912
1,89911
2,89792
3,89911
4,89912
5,90031
6,90150
7,90269
8,90270
9,90151
10,90150
11,90149
12,90148
13,90147
14,90148
15,90147
16,90148
17,90147
18,90148
19,90147
20,90148
21,90147
22,90148
23,90147
24,90148
25,90147
26,90148
27,90147
28,90148
29,90147
30,90148
31,90147
32,90148
33,90147
34,90148
35,90147
36,90148
37,90147
38,90148
39,90147
40,90148
41,90147
42,90148
43,90147
44,90148
45,90147
46,90148
47,90147
48,90148
49,90147
50,90148
51,90147
52,90148
53,90147
54,90148
55,90147
56,90269
57,90388
58,90269
