11/5/2009	7:02:51 PM	47.61775	-122.32153
11/5/2009	7:02:56 PM	47.61772	-122.32143
11/5/2009	7:03:40 PM	47.61708	-122.32222
11/5/2009	7:03:45 PM	47.61692	-122.32298
11/5/2009	7:03:50 PM	47.61720	-122.32227
11/5/2009	7:03:55 PM	47.61742	-122.32180
11/5/2009	7:04:00 PM	47.61745	-122.32183
11/5/2009	7:04:05 PM	47.61740	-122.32182
11/5/2009	7:04:10 PM	47.61738	-122.32175
11/5/2009	7:04:15 PM	47.61742	-122.32173
11/5/2009	7:04:20 PM	47.61740	-122.32178
11/5/2009	7:04:25 PM	47.61740	-122.32178
11/5/2009	7:04:30 PM	47.61743	-122.32177
11/5/2009	7:04:35 PM	47.61743	-122.32180
11/5/2009	7:04:40 PM	47.61748	-122.32178
11/5/2009	7:04:45 PM	47.61748	-122.32175
11/5/2009	7:04:50 PM	47.61748	-122.32173
11/5/2009	7:04:55 PM	47.61740	-122.32175
11/5/2009	7:05:00 PM	47.61742	-122.32172
11/5/2009	7:05:05 PM	47.61743	-122.32173
11/5/2009	7:05:10 PM	47.61743	-122.32170
11/5/2009	7:05:15 PM	47.61745	-122.32173
11/5/2009	7:05:20 PM	47.61745	-122.32175
11/5/2009	7:05:25 PM	47.61748	-122.32173
11/5/2009	7:05:30 PM	47.61748	-122.32173
11/5/2009	7:05:35 PM	47.61748	-122.32175
11/5/2009	7:05:40 PM	47.61748	-122.32175
11/5/2009	7:05:45 PM	47.61747	-122.32172
11/5/2009	7:05:50 PM	47.61745	-122.32170
11/5/2009	7:05:55 PM	47.61747	-122.32173
11/5/2009	7:06:00 PM	47.61748	-122.32173
11/5/2009	7:06:05 PM	47.61750	-122.32172
11/5/2009	7:06:10 PM	47.61750	-122.32168
11/5/2009	7:06:15 PM	47.61752	-122.32167
11/5/2009	7:06:20 PM	47.61747	-122.32168
11/5/2009	7:06:25 PM	47.61740	-122.32167
11/5/2009	7:06:30 PM	47.61743	-122.32167
11/5/2009	7:06:35 PM	47.61755	-122.32152
11/5/2009	7:06:40 PM	47.61755	-122.32138
11/5/2009	7:06:45 PM	47.61743	-122.32162
11/5/2009	7:06:50 PM	47.61740	-122.32167
11/5/2009	7:06:55 PM	47.61737	-122.32167
